mask,closed_border,social_restrictions,space_closures,state_of_emergency,testing_screening,mask_prior,closed_border_prior,social_restrictions_prior,space_closures_prior,state_of_emergency_prior,testing_screening_prior,New_cases,New_deaths
0,0,0,0,0,1,1,0,0,1,0,0,0.49032679590275324,0.7337448815280756
0,0,0,1,0,0,1,0,1,1,0,0,-0.38698536190684096,2.076213687954959
0,0,0,1,0,0,1,0,1,1,0,0,-1.5365737355229183,-0.0673312701567865
0,0,0,0,0,1,1,0,1,1,0,1,1.3999623939848256,0.6647200039396963
0,1,0,0,1,1,1,0,1,0,0,1,-1.4688235671888936,-0.3345734256990036
0,0,0,0,0,0,1,0,1,0,0,1,-0.703002756337523,0.01413673856116719
0,0,0,0,0,1,1,0,1,1,0,0,1.1561940433270324,0.5774731872186437
0,0,0,0,1,0,1,0,0,1,0,0,-0.9048790530785846,-1.3221212780673395
1,0,0,0,1,0,1,0,0,1,0,1,-1.9006228981354196,-0.5464313469187236
0,0,0,1,0,1,1,0,0,1,0,0,0.015948698689907146,-0.2963085887373511
0,0,0,0,1,0,1,0,1,1,0,0,-1.116042418869816,-0.1483743053003223
0,0,1,0,0,1,0,0,0,1,0,0,-1.5136154084148616,-0.004466096729521901
0,1,0,0,0,0,1,0,1,1,0,1,-5.468161604193143e-05,-0.1260843693231143
0,0,0,0,1,1,1,0,0,1,0,0,-0.7520287189607677,2.2177830852725093
1,0,0,0,0,1,1,0,1,1,0,1,-0.7218858421418688,-0.3117047206366472
0,0,0,0,0,0,1,0,0,1,0,1,0.9586761593152754,0.2778478508973673
1,1,0,0,0,1,1,0,1,1,0,0,0.19961327170614676,0.8993579642501144
0,0,0,0,1,0,0,0,1,1,0,1,-0.24201513674321787,-0.43213387573650636
0,0,0,0,0,0,1,0,0,1,0,1,-1.581964567160014,2.0310983838284518
0,1,0,0,0,1,1,0,0,1,0,1,-2.0287873890256454,0.10800465076366508
0,0,0,0,0,1,1,0,0,1,0,1,1.4759432113447817,-2.145408528109551
0,0,0,0,1,1,1,0,1,1,0,0,1.5813825022366534,-0.7960827667557304
0,0,0,0,0,1,1,0,0,1,0,0,1.1192692875696622,-2.312707645772558
0,0,1,0,0,1,0,0,0,1,0,0,-0.08550355955591503,-0.6309172831264146
0,1,0,0,0,1,1,0,1,0,0,1,-0.4098290409994727,0.7802548776591461
0,1,0,0,0,1,0,0,1,1,0,1,0.3401665120589149,-1.4662213171458864
0,0,0,0,1,1,1,0,1,1,0,1,0.8630365540249042,0.5048195460909978
0,0,0,0,0,0,0,0,1,1,0,0,0.8687447176542927,-0.4855778169417999
0,0,0,0,0,1,1,0,1,1,0,1,0.6876503590791931,0.5403936292469765
0,0,0,0,0,1,1,0,1,1,0,1,0.4469143051565621,0.787953753183563
0,1,1,1,0,1,1,0,1,1,0,1,1.8607801316795873,0.6718576998312767
0,0,0,0,0,1,1,0,1,1,0,0,-1.5701303019354271,1.7204454100645294
0,1,0,0,0,1,1,0,0,1,0,0,-0.21204482892959978,-0.9615967095344741
0,0,0,0,0,0,1,0,1,1,0,1,-1.0985270504534126,-1.706085681395446
0,1,0,1,0,0,1,0,0,1,0,1,0.2564471314316439,0.01810605146270766
0,0,0,0,0,1,1,0,0,1,0,1,0.39250089581504327,0.6296181660831653
0,1,0,0,0,1,1,0,0,1,0,1,-1.9507838816999166,0.07036601678217744
0,0,0,0,1,1,0,0,0,0,0,0,0.7767074666776647,-0.1776647610831465
0,1,0,0,0,0,0,0,1,1,0,1,-0.24010636414433004,-1.8625585145163228
0,1,0,0,0,0,1,0,1,1,0,1,-0.4068066771940553,0.0022295596545655137
0,0,0,0,1,0,1,0,0,1,0,1,-0.15036223484598216,-0.09769857377749849
0,1,0,0,0,1,1,0,1,1,0,1,-1.3470845042071293,-1.9057376089015818
0,0,0,0,0,1,0,0,1,1,0,0,-0.17355001114759616,0.8593305556526212
0,0,0,0,0,1,1,0,1,1,0,1,-1.9637743746903646,-2.8333197114231776
0,1,0,0,1,0,1,0,0,1,0,0,-0.17537556421636868,2.2274429666046327
0,0,0,1,0,1,1,0,0,0,0,0,1.8106597969013571,1.916202882788407
0,0,0,0,0,0,0,0,0,1,0,0,2.609745870565357,0.01772640507760456
0,0,0,0,1,0,1,0,1,1,0,0,-0.025265840521537738,-0.7988425517200588
1,0,0,0,0,1,0,0,1,1,0,0,-1.4442350873391543,1.525323464627542
0,0,0,0,0,0,0,0,1,1,0,1,-0.24340585526951403,1.3205360498436223
0,0,0,0,0,1,1,0,1,1,0,0,-0.5859844996232791,0.055366779318068646
0,0,0,0,0,0,1,0,1,1,0,1,0.44806684508347866,-1.9353138230056846
0,1,0,0,1,1,0,0,1,1,0,0,-0.0341435958246442,-1.9111620135986436
0,0,0,0,0,1,0,0,1,1,0,1,0.5489433369858963,0.8920293022982355
0,0,0,0,0,1,1,0,1,1,0,0,0.8461403010919222,-0.30229077480442634
1,0,0,0,1,1,1,0,1,1,0,0,-0.21355419278497115,-0.735279974458436
0,0,0,0,0,1,1,0,1,1,0,0,-1.0173798914571148,-0.5610183381104323
0,0,0,0,1,1,1,0,0,1,0,0,0.14072445761007302,1.1559894799779251
0,0,0,1,0,0,1,0,1,1,0,1,-1.1451657634576877,-0.3808621999945406
0,0,0,0,0,1,1,0,1,1,0,0,0.6162782016651743,0.9561053348017444
0,0,0,0,1,1,0,0,0,1,0,1,0.18352781306448473,0.7404825789651637
1,0,0,0,1,1,1,0,0,1,0,0,0.6652340513081025,-0.5479445189586849
0,0,1,0,0,0,0,0,1,1,0,1,-0.28618866469593673,-0.10926914282713493
0,1,0,0,1,1,1,0,0,1,0,1,-0.17624528196395225,-0.6956436523830141
0,0,1,1,0,1,1,0,1,1,0,0,0.5570604521082554,0.46809245776063385
0,0,1,0,0,0,0,0,0,1,0,0,2.4394357935912936,0.47564404245166075
0,0,0,0,0,1,1,0,1,1,0,1,-1.0257717782813944,-0.5433336682280248
0,0,0,0,0,1,1,0,1,1,0,1,-1.1534052807131874,-0.5181023811775396
0,0,0,0,0,1,0,0,1,1,0,1,0.7595143424529134,-0.6950640879903562
0,0,0,0,0,0,1,0,1,1,0,1,1.4051749058135967,-0.11303341737699676
0,0,0,0,0,0,1,0,0,1,0,1,-0.6145098588143936,1.879335071562756
1,0,0,0,0,1,1,0,0,1,0,1,1.3279399025167415,0.3351299273290991
0,1,0,0,0,1,1,0,1,1,0,0,-0.3971834094135857,0.026907067339406232
1,0,0,0,1,0,1,0,1,1,0,1,1.0399025755314724,-0.2813707823018516
0,1,0,0,0,1,1,0,1,0,0,0,-1.7671510250387699,0.7954636619533362
0,0,1,0,0,1,1,0,1,1,0,1,-1.6297433252064302,0.1702798570725835
0,0,0,1,0,0,1,0,1,0,0,0,-0.2509668794741456,-0.32330532234405734
0,0,0,1,0,1,1,0,0,0,0,1,-0.43142857719551625,-0.860648220660391
0,0,0,0,1,1,1,0,1,1,0,0,1.054936482809885,-0.7474018785725859
0,0,0,0,0,1,1,0,0,1,0,0,0.45787079040876444,-0.0034500359296711814
0,0,0,1,1,1,0,0,0,0,0,1,-1.8026397208123461,0.6526483901989466
0,0,0,0,0,0,1,0,1,1,0,1,-1.2149512048059843,0.9742191154852753
0,0,1,0,0,0,1,0,1,1,0,0,0.7608324654671341,1.6380396042939354
0,0,0,0,0,1,0,0,1,0,0,1,0.459604693033725,0.5684308194783975
0,0,0,1,1,1,0,0,0,0,0,1,-1.5063934890323931,1.0508149030261318
0,0,0,0,1,1,1,0,1,1,0,0,-0.11772958771547885,0.6926653506881201
0,0,0,0,0,1,1,0,0,1,0,1,0.8894844963031944,0.8489511111628346
0,0,0,0,0,1,1,0,0,1,0,0,1.550534580161689,-0.9045168154026978
0,0,0,0,0,0,1,0,1,0,0,0,-1.8329720566994803,1.0753120991834968
0,1,0,0,0,0,0,0,1,1,0,1,-0.9327425438433605,-0.4371871613835389
0,0,1,0,0,1,0,0,1,1,0,0,0.12323835183025461,-1.0335319194925041
0,1,0,0,0,1,0,0,0,1,0,0,0.4102057033505316,-0.4576742868355586
1,1,0,0,0,1,1,0,0,1,0,0,-1.265395768861014,-0.30006362160017247
0,0,0,0,0,0,0,0,0,1,0,0,-1.3514087026965451,-1.1298764505887542
0,0,0,1,0,0,0,0,1,1,0,0,-1.72664448603631,-1.086956724681046
1,1,0,0,1,0,1,0,0,1,0,0,-0.2347914631001227,-0.15739439139780748
0,0,0,0,1,1,1,0,1,1,0,1,-1.2007311517226762,1.4793671018131365
0,0,0,0,0,0,1,0,1,1,0,0,-0.29003014933318444,-0.7636402823820037
0,0,0,0,0,0,1,0,0,1,0,0,0.49822870052672225,1.0778753372216017
0,0,0,0,0,1,1,0,0,1,0,0,0.2085843997600191,0.9158098668915878
1,0,0,0,1,1,0,0,0,1,0,1,1.975562967238898,-1.036224806838406
0,0,0,1,0,0,1,0,0,1,0,1,0.5695049493856948,-1.2389922819222783
0,0,0,0,0,1,0,0,1,1,0,0,0.1961716339193015,0.4734180464949963
1,0,0,0,1,1,1,0,1,1,0,0,-0.3593710403367491,-0.6332872122332721
0,0,0,0,0,0,1,0,1,1,0,1,-1.0870837295265088,-0.6561193722530659
1,1,0,0,0,1,1,0,1,1,0,1,-0.25388265428335166,-0.5354946223430646
0,1,0,0,0,1,1,0,0,1,0,0,-1.670415467330367,-0.34867728147362015
0,0,0,0,0,0,1,0,0,1,0,1,0.5304966190127729,0.34699259534341914
0,0,0,0,1,0,1,0,1,1,0,1,-0.0928031315645017,1.5801422865812498
0,1,0,1,1,1,1,0,1,1,0,1,0.3927783736384576,-0.49817787385676254
0,0,0,0,0,0,1,0,1,0,0,1,1.5060170419563068,-1.0519837631510682
0,0,0,1,0,0,1,0,0,0,0,0,2.1882140901896068,-0.5233880681317457
0,1,0,0,0,1,0,0,0,1,0,0,0.5130973731371046,0.07378996954685103
0,1,0,0,0,1,1,0,1,0,0,1,1.29232185346101,0.7716017561046092
0,0,0,0,0,1,1,0,0,0,0,0,-0.5736922732138938,-0.7869366329730391
0,0,0,0,1,1,1,0,1,0,0,0,0.49670937724496006,2.480531126023008
0,0,0,0,1,1,1,0,1,1,0,1,-0.582883858714623,-0.9549331900794302
0,0,0,0,0,1,0,0,0,1,0,1,-0.1623443965139679,0.12893093729428484
0,0,0,0,0,1,1,0,0,0,0,0,0.27184915057197173,-0.9469066252032522
0,0,0,1,0,0,1,0,0,1,0,1,0.057468875410435986,-1.3218221790132503
0,1,0,0,0,1,1,0,1,1,0,1,-0.32496068189870325,0.6006974559936307
0,0,0,1,0,0,0,0,1,1,0,1,0.1981511504969577,0.273686664778904
0,0,0,0,1,1,1,0,1,0,0,0,-1.3899791248014635,0.9115142790216967
0,0,1,0,1,1,1,0,1,0,0,1,0.5709066795007982,0.3186265437618166
0,0,0,0,0,1,1,0,0,1,0,1,1.112856920150715,1.0016106938931657
0,0,0,0,0,1,1,0,0,1,0,1,-0.33831575140605186,1.1291413465562241
0,0,0,0,0,0,1,0,0,0,0,0,-1.0827352394072636,0.6257708187347574
0,1,0,1,0,0,1,0,0,0,0,1,0.36904463755978906,1.0804945274169897
0,0,0,0,0,1,1,0,1,1,0,0,-0.1520135636158279,1.6640175666647463
0,1,1,0,1,0,1,0,0,1,0,1,0.41377259798037996,0.562737657004716
0,0,1,0,0,0,0,0,0,1,0,0,1.2854244042762992,0.18485362895354918
0,0,0,1,0,1,1,0,0,1,0,0,-1.3063152220365688,-0.3717232836810227
1,0,0,1,0,0,0,0,0,1,0,0,0.825196631400416,0.9258551288826328
0,0,0,0,1,1,1,0,0,1,0,0,-0.495061893198362,0.28859819168505785
0,0,0,0,0,1,1,0,0,1,0,1,-0.532278381162099,1.8196487593058643
0,0,0,0,0,1,1,0,1,0,0,1,-0.9424553986503558,1.3865540729977424
0,0,0,1,1,1,1,0,1,1,0,0,0.9005520724112112,-0.8454014452300124
0,0,0,1,0,0,1,0,0,1,0,0,0.2589917613486332,0.18353897230662883
0,0,1,0,0,1,1,0,1,0,0,1,-0.11340336517879793,-1.1698879957698765
0,0,0,1,0,1,1,0,1,1,0,1,0.6123559404983756,0.46075994184300517
0,0,0,1,0,0,1,0,1,1,0,0,-1.0270056806578027,-1.265740124934742
0,0,1,0,1,0,0,0,0,0,0,1,0.7774411195329004,-0.38908839729610645
0,1,0,0,0,1,1,0,1,1,0,0,0.7426600150817173,-0.4982647818017679
0,0,0,0,1,0,1,0,1,1,0,1,0.35760043596045293,-0.6065727117721638
0,0,0,0,0,1,1,0,1,0,0,0,-0.023820102567292518,-1.7643881804604538
0,0,1,0,0,0,1,0,1,1,0,0,0.13720783989547666,0.36337026544755824
0,0,0,0,0,0,1,0,1,1,0,1,-0.5024730474046508,0.9781639784661443
0,0,0,0,0,1,1,0,1,1,0,1,0.6601048480017542,0.6545799681000096
0,0,1,1,0,0,0,0,1,1,0,0,1.3214807615875641,-0.743261026482306
0,0,0,0,0,1,1,0,1,1,0,0,0.2451240438225506,-0.8849447354762876
1,0,1,0,0,1,1,0,1,1,0,1,-0.3289777928202464,0.781054345832257
0,1,0,0,1,1,1,0,1,1,0,0,-0.7394692440694401,1.2609528383575899
1,1,0,1,0,1,1,0,1,1,0,1,1.0457754021442733,-0.3892166678333382
0,0,0,0,0,1,1,0,0,0,0,1,-1.1086231599444196,0.2664548558976771
1,0,0,0,0,1,1,0,1,1,0,1,-1.7715653760663996,-0.8270594402128908
1,0,0,0,0,0,1,0,0,0,0,1,0.6682976666889764,-1.4875604658171542
0,0,0,0,0,0,0,0,1,0,0,1,-0.04591680205832234,1.9323941042112833
0,0,0,0,1,0,1,0,1,1,0,1,1.941954146372659,-1.1286277491040506
0,1,0,0,1,1,1,0,1,1,0,0,-0.21090278315907524,-0.5062990356362064
0,0,0,1,1,1,1,0,1,1,0,0,-2.0376541052052017,0.05466529892992244
0,1,0,1,1,0,1,0,1,1,0,1,-0.25065996282959807,-1.8575160091744085
0,0,0,0,1,0,1,0,1,1,0,0,-0.8386346831680276,1.0893751973969552
0,0,0,0,0,1,1,0,0,1,0,0,-1.064245027713377,-0.16850892380241894
0,0,0,1,0,0,1,0,0,0,0,0,1.0926762041003457,0.19906192217462948
0,0,0,0,0,0,0,0,1,1,0,0,0.16066840594649828,-0.6155723207386112
0,1,0,1,1,1,1,0,0,0,0,1,0.20889368598710373,-1.3234403898071654
0,0,0,0,0,1,0,0,0,1,0,0,-1.1721712153697692,1.2262987876854345
0,0,1,0,1,0,1,0,0,0,0,1,0.4642213622304831,-0.06373577742526057
0,0,0,0,0,1,1,0,1,1,0,0,0.04172762062437903,-0.8541895212724775
0,0,0,1,1,1,1,0,0,1,0,0,1.0408006219046846,-0.3959814691998812
0,0,0,0,0,0,1,0,1,1,0,1,-1.6648891410919,-0.21061595160936059
0,0,0,1,1,0,1,0,0,1,0,0,0.9845936970206083,-0.4926273987657992
0,0,0,0,1,1,1,0,1,1,0,0,0.18100342080084542,-0.8482428844265515
0,0,0,0,0,1,0,0,0,1,0,1,0.23924515678279937,0.09748937875911685
0,0,0,0,1,0,1,0,1,1,0,1,-0.6370481451574111,-2.2677186961418663
0,0,0,0,0,1,1,0,1,1,0,0,-0.3948874863225402,0.7443051606206578
0,0,0,0,1,0,1,0,1,1,0,1,1.30503249867583,-0.8833883726551204
0,0,0,0,0,1,1,0,1,1,0,0,1.0051492142623821,-1.1335138616056912
0,0,0,0,0,0,1,0,1,1,0,0,-0.35019427132591263,-0.29379290600965585
0,0,0,0,0,1,0,0,1,1,0,1,0.6708772042426216,0.8337351784371949
0,0,1,0,0,0,1,0,1,0,0,1,2.3655328137201033,-0.555382900964318
0,0,0,1,0,1,1,0,1,1,0,1,-0.43557970618762815,1.5322307360994054
0,0,0,0,0,0,0,0,0,1,0,0,-1.5661122925671482,0.25625215939800605
0,0,0,0,0,0,1,0,0,1,0,1,-0.9485134870352788,-1.2239017332166968
0,1,0,0,0,0,1,0,0,1,0,1,-0.796018230634127,-0.6919651953907756
0,0,0,0,0,0,1,0,1,0,0,0,0.7902912375934172,-1.1961264359668924
0,0,0,1,0,0,1,0,1,1,0,1,-0.020086688645023738,-0.9608839281968808
0,0,0,0,1,0,1,0,1,1,0,0,-0.46246190418954924,2.185772106681805
0,1,0,0,1,1,0,0,0,1,0,0,0.4930309612015433,-0.09336845272101793
0,0,0,0,0,1,1,0,0,1,0,1,1.0198062889389934,-0.6932559724231424
0,0,0,1,1,1,1,0,1,1,0,0,0.7040564004809646,0.6350490956700457
0,0,0,0,0,1,1,0,1,1,0,1,1.294789986912461,0.632954917497123
1,0,0,1,0,1,1,0,1,1,0,0,0.5941446365188937,0.002885883547955096
0,1,0,0,0,1,1,0,0,1,0,1,2.119308553544971,-1.7785381148798867
0,0,0,1,0,1,1,0,0,1,0,0,1.0283773074400826,0.5399769995756941
0,0,0,0,0,1,1,0,0,1,0,0,-1.012558374305868,1.092027887173628
0,1,0,0,1,1,0,0,0,1,0,1,2.2297723788332497,1.4042233738993015
0,0,0,0,0,1,0,0,1,1,0,0,0.13461581141871268,-2.5299011468451464
0,1,0,1,0,1,1,0,0,1,0,1,0.5101397005705015,1.2449329937085096
0,0,0,0,0,0,1,0,1,1,0,1,0.38596707559440374,0.6375119080556286
0,0,0,0,1,0,0,0,1,1,0,0,-0.20629298552305253,-0.567075332300644
0,0,0,0,0,1,1,0,1,1,0,0,0.7886232506372085,-0.8724149788181077
0,0,1,0,1,0,1,0,0,0,0,0,0.3630027892860308,-0.8591223309177453
0,0,0,0,0,1,0,0,1,1,0,0,0.019971810738920046,1.4695236324173317
0,1,0,0,1,1,1,0,1,1,0,1,0.4235835933828747,0.6352243637434413
0,1,0,0,0,1,1,0,1,1,0,1,-0.0865537262062364,-0.8480444085898059
0,1,0,0,1,1,0,0,1,1,0,1,0.5459711451763347,0.385967478548172
1,0,0,0,1,1,1,0,1,1,0,0,0.2030818229815448,-0.5480971040048321
0,0,0,0,0,1,0,0,0,0,0,1,-0.5160534935163961,0.7663110181029433
0,1,0,0,0,0,1,0,1,1,0,0,0.4904127932038737,-0.21388033106091622
0,0,0,1,1,1,1,0,1,0,0,1,0.6353322682512045,1.1526923210300823
0,0,0,1,0,0,1,0,0,1,0,0,0.041586971125860926,-0.5958372287092513
0,0,0,0,0,1,1,0,1,1,0,0,0.6909380690874672,-0.4201286204319631
0,0,0,1,0,0,0,0,0,1,0,0,-0.8707148082440554,-0.05701279661717226
0,0,0,0,1,0,1,0,1,1,0,0,0.5303259581402396,1.3743123106456907
0,0,0,0,1,0,1,0,1,1,0,1,0.7772139244877467,-0.6666876085220367
0,0,0,0,1,0,1,0,0,0,0,0,-0.5170846341671497,0.3261552264682707
0,1,0,1,0,1,1,0,1,1,0,0,-1.362855676957172,-0.4809352835380835
0,0,0,0,0,0,1,0,0,1,0,1,0.15126576304008513,-1.5900791957049192
1,0,1,0,1,1,0,0,1,1,0,0,1.6325901041474764,1.693471875184228
1,0,0,0,1,0,1,0,1,1,0,0,0.08804793520183345,-0.84573965408005
0,0,0,0,0,1,1,0,1,1,0,0,-1.1425557382290297,-1.7538910292972172
0,0,1,0,0,1,0,0,0,1,0,1,-1.1561588928560578,-0.10558832674148541
0,0,0,0,0,1,1,0,0,1,0,1,1.094368119761486,-0.5105011152586886
0,1,0,1,0,1,0,0,1,1,0,1,-1.3571148713553534,0.3232793242762847
0,0,0,0,0,1,1,0,0,0,0,0,-0.48760680226942393,1.0932665601626217
0,0,0,0,0,1,1,0,1,0,0,1,-1.4323854926463342,-0.9821893760092251
0,1,1,0,0,1,0,0,1,1,0,0,0.2277385838757781,-1.2745903942914787
0,0,0,0,0,1,1,0,1,0,0,0,1.2445390491678376,-1.9445540328044408
0,0,0,0,0,1,0,0,0,1,0,1,1.05976845738468,1.505629746899227
1,0,0,1,1,0,1,0,1,1,0,1,0.8899716930735634,0.03272822629885973
0,0,0,0,0,0,1,0,1,0,0,0,0.5315646317897812,-0.3613679410665474
0,1,0,0,1,0,1,0,1,1,0,0,0.7363662211449089,-2.2272593155425358
0,0,0,0,0,1,1,0,1,1,0,1,0.6865065800391854,-0.9643647238836606
0,0,1,0,0,1,1,0,1,1,0,0,-1.4703214383934986,0.26264874453048287
0,0,0,0,0,1,1,0,0,1,0,1,-0.037395131144201794,-1.4131240303689883
0,1,0,0,1,1,1,0,1,0,0,1,0.8084420331495502,0.0518275517637327
0,0,0,0,0,1,1,0,1,1,0,0,3.3327627537259636,0.820449567388289
1,0,0,0,0,1,1,0,0,0,0,1,0.9901260176358423,0.9970003325462644
0,0,1,0,0,1,1,0,0,0,0,1,-0.6393597828393373,1.1107837904517492
0,0,0,0,0,1,1,0,0,1,0,1,0.13677569332435524,0.059562435867343895
0,1,0,0,0,0,1,0,1,1,0,1,-2.0376279402407276,-1.485031650966351
0,1,1,0,1,1,1,0,1,1,0,1,0.36653484291357946,0.2883053856480529
0,0,0,0,1,0,1,0,0,1,0,0,-1.783014030458522,0.3825535335304969
0,0,1,1,1,1,1,0,1,1,0,0,-1.2571904098465778,0.4001582552921364
0,1,0,1,0,0,1,0,0,0,0,1,0.037429620814028,-1.1517377313584434
0,0,0,0,0,0,1,0,0,0,0,0,0.2659085028430023,-0.17758851223767158
0,0,1,0,0,0,1,0,1,1,0,0,-0.1599596279498023,-1.8332413324332686
0,0,0,0,1,1,0,0,0,0,0,1,0.46713055093482314,0.6036232710916277
0,0,0,1,0,1,0,0,0,1,0,1,0.6425966766895661,-0.47108601045584597
0,0,0,0,0,0,1,0,0,1,0,1,1.0979780024312442,0.655627482158845
0,0,0,0,0,1,1,0,1,0,0,0,-1.2185238132877465,-0.9609704676880259
0,0,0,0,0,1,0,0,0,1,0,0,0.3673127147909047,-1.8977697997709466
0,0,0,1,0,1,1,0,0,1,0,1,0.5876332461913855,-1.0669753953544592
0,0,0,0,0,1,1,0,1,1,0,0,0.9337244516821926,-0.6941427360362534
0,1,0,0,0,1,1,0,0,1,0,1,1.4953331628532576,0.5085924650518135
0,1,0,1,0,0,1,0,0,0,0,0,0.029575594093753495,0.8448328668854594
1,0,0,0,0,0,1,0,1,1,0,0,-0.03273854127897297,0.41938374855466076
1,1,0,0,1,0,1,0,0,1,0,0,-0.20600225203271985,-0.009844324658427429
0,1,0,0,0,0,0,0,1,1,0,0,1.327129347713188,1.2878220828075708
0,0,0,1,0,0,1,0,1,1,0,0,-0.7633853204552968,-1.8828530179410212
0,0,0,0,0,1,1,0,1,1,0,1,-0.6561833126634281,-1.1763609616876718
0,0,0,0,0,1,0,0,0,1,0,0,-0.44661380901269804,-1.197592312015919
0,1,0,0,0,0,0,0,1,1,0,0,-0.5094168394911798,0.8794617387615524
0,0,0,1,0,1,1,0,1,1,0,0,-0.014518288427402389,2.5076341681067524
0,1,0,0,0,0,1,0,0,0,0,1,0.20580042590384043,-0.0624115694557387
0,1,0,0,0,1,0,0,1,1,0,0,1.4657104523884923,0.3434725137464703
0,0,0,1,0,0,1,0,0,1,0,1,-0.17540836117710643,-0.2553471657483188
0,0,0,0,0,1,1,0,0,1,0,0,-0.36439044682529387,-1.4847848067903595
0,1,0,0,1,1,1,0,0,1,0,1,-0.4879821276559546,0.9502368841912039
0,0,0,0,0,1,1,0,0,1,0,1,-1.5118537182238048,-0.1923382358362398
1,0,0,0,0,0,1,0,1,1,0,1,-0.320010767163679,0.02170493039354476
0,0,0,0,1,1,1,0,0,1,0,1,-1.1153604860399255,0.4450252161197734
0,1,0,0,0,0,0,0,1,1,0,1,-0.5290299499932017,-1.883898119503377
0,0,0,0,1,1,1,0,0,0,0,0,-0.6633011391373372,1.2932479537828787
0,1,0,0,1,1,1,0,0,1,0,0,0.22701906911226105,-0.7105680958085365
0,0,0,0,0,1,1,0,1,0,0,1,-0.21463455355907402,0.36005564053765493
1,1,0,0,1,1,1,0,0,1,0,0,0.31997044630421995,-0.5390821026056664
0,1,0,1,0,1,1,0,1,1,0,0,-0.23753344070023882,-0.48424713680841375
0,0,0,0,0,1,1,0,1,1,0,1,-1.5447485290614398,-2.6793323998940526
0,0,0,0,0,0,1,0,1,1,0,0,0.6166577900787533,-1.0293632220916085
0,0,0,0,0,1,0,0,0,1,0,0,0.9350153596498951,-0.47463443030830765
0,0,0,0,0,0,1,0,1,1,0,1,0.18345213216742717,-0.5042817805303891
0,0,0,0,0,1,1,0,1,1,0,1,0.9522900535232522,0.18455802099183855
1,0,0,0,1,1,1,0,1,1,0,1,1.0682802083249354,0.6083386200688382
0,1,0,0,0,0,1,0,0,1,0,0,-0.4886713072685465,-0.49756482758044285
0,0,0,0,1,0,1,0,1,0,0,1,-1.3526240912795955,0.16811842035281346
0,0,0,0,0,1,1,0,1,1,0,1,-1.6830522255023228,-0.354785957130237
0,0,0,1,0,0,1,0,0,0,0,1,-0.715942761133728,-0.010080868653324911
0,0,0,0,1,0,1,0,1,0,0,0,-0.25327223492301415,-0.6763465266876991
0,0,0,0,0,0,1,0,0,1,0,1,-0.8093950880009521,1.2539857129427767
0,0,0,0,0,1,1,0,1,1,0,1,-0.5006557573501955,0.7427732610099874
0,0,0,0,0,0,1,0,0,0,0,1,0.036198534331033615,0.3334610436223484
0,0,0,1,0,1,1,0,0,1,0,0,0.3046342000237779,-0.08537347044008012
0,1,1,0,0,0,0,0,1,1,0,1,1.5387226411312698,1.26765832659808
0,0,0,0,1,1,1,0,0,1,0,0,-0.3026925326624251,0.09741825653279299
0,0,0,1,0,1,1,0,0,1,0,1,0.006309726315466157,0.1522228326945919
0,0,0,0,0,1,1,0,0,0,0,0,1.6363095494946065,-0.6768636875014404
0,0,0,1,1,1,1,0,1,1,0,1,-0.23910823099759518,-0.29948227028546015
0,0,0,0,0,1,1,0,0,1,0,0,-0.6401402808877504,0.4449294827870016
0,0,0,0,0,1,0,0,1,1,0,1,0.7692782585508954,0.879424888633007
0,1,0,0,1,1,1,0,1,1,0,0,-1.0033768131737757,-0.15823570766414616
0,0,0,0,0,0,1,0,0,0,0,1,0.23920713944138058,0.3001523874151089
0,0,0,0,0,1,0,0,1,0,0,1,0.3528845927505794,-1.1600918072095718
0,0,0,0,0,1,0,0,1,1,0,0,-0.000282462848002896,-1.0424723367839124
0,0,0,0,1,1,1,0,1,1,0,0,0.6868627730895458,-0.5779758411944314
0,0,0,0,1,0,1,0,0,1,0,0,-1.1917884838221169,0.05951396517165142
0,0,0,0,1,1,1,0,0,1,0,1,1.0922347560284105,-0.6610827821450347
0,0,0,0,1,1,0,0,1,1,0,0,0.6930440020808273,-0.3715773354819205
0,0,0,0,0,0,1,0,1,1,0,1,-0.10512444568549095,-0.8783036963779235
0,1,0,0,1,1,1,0,1,1,0,1,0.3369011256251175,0.3169492833324819
0,0,0,0,0,0,0,0,1,1,0,0,-0.8299724053710312,0.5820242219985249
0,0,0,1,0,1,1,0,0,1,0,1,1.3498696502551222,-0.817506597972151
0,1,0,0,0,1,1,0,1,1,0,0,0.8973986906119329,1.1720554888996573
0,0,0,0,0,1,1,0,0,1,0,0,0.6837317107608923,1.2238113574844907
0,0,0,0,0,0,1,0,0,1,0,1,1.0655862490398837,0.1277016526368021
0,0,0,0,0,0,1,0,1,0,0,1,0.49561249833222903,0.32375735707138265
0,0,0,0,0,0,0,0,0,1,0,0,-1.2555255349672416,0.08028487358245102
0,1,1,0,0,1,1,0,1,1,0,1,2.0399296886138916,-0.25490816163670454
0,0,0,0,0,1,1,0,0,1,0,1,-1.2980469468778133,-0.4073849087875257
0,0,0,1,0,0,0,0,1,1,0,0,-0.5525212187100389,0.10304532241975219
1,1,0,0,0,1,1,0,0,1,0,0,0.8330769023317719,-0.45006173487682244
0,0,0,0,0,1,1,0,1,0,0,1,0.67999844429223,-1.5190921092930791
0,0,0,0,1,1,1,0,0,0,0,0,-0.6846753981268795,-0.22707745973231053
